; CSV, generated by libsigrok4DSL 0.2.0 on Mon May 25 17:28:05 2026
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 100.768 M Samples
Time(s), 0, 1, 2
0.8850496,1,1,0
0.8851076,0,1,0
0.8852476,0,0,0
0.8857096,1,0,0
0.8858496,1,1,0
0.8859076,0,1,0
0.8860476,0,0,0
0.8865096,1,0,0
0.8866496,1,1,0
0.8867076,0,1,0
0.8868476,0,0,0
0.8873096,1,0,0
0.8874496,1,1,0
0.8875076,0,1,0
0.88764762,0,0,0
0.8881096,1,0,0
0.88824962,1,1,0
0.88830762,0,1,0
0.88844762,0,0,0
0.88890962,1,0,0
0.88904962,1,1,0
0.88910762,0,1,0
0.88924762,0,0,0
0.88970962,1,0,0
0.88984962,1,1,0
0.88990762,0,1,0
0.89004762,0,0,0
0.89050962,1,0,0
0.89064962,1,1,0
0.89070762,0,1,0
0.89084762,0,0,0
0.89130962,1,0,0
0.89144962,1,1,0
0.89150764,0,1,0
0.89164764,0,0,0
0.89210964,1,0,0
0.89224964,1,1,0
0.89230764,0,1,0
0.89244764,0,0,0
0.89290964,1,0,0
0.89304964,1,1,0
0.89310764,0,1,0
0.89324764,0,0,0
0.89370964,1,0,0
0.89384964,1,1,0
0.89390764,0,1,0
0.89404764,0,0,0
0.89450964,1,0,0
0.89464964,1,1,0
0.89470766,0,1,0
0.89484766,0,0,0
0.89530966,1,0,0
0.89544966,1,1,0
0.89550766,0,1,0
0.89564766,0,0,0
0.89610966,1,0,0
0.89624966,1,1,0
0.89630766,0,1,0
0.89644766,0,0,0
0.89690966,1,0,0
0.89704966,1,1,0
0.89710766,0,1,0
0.89724766,0,0,0
0.89770966,1,0,0
0.89784966,1,1,0
0.89790768,0,1,0
0.89804768,0,0,0
0.89850968,1,0,0
0.89864968,1,1,0
0.89870768,0,1,0
0.89884768,0,0,0
0.89930968,1,0,0
0.89944968,1,1,0
0.89950768,0,1,0
0.89964768,0,0,0
0.90010968,1,0,0
0.90024968,1,1,0
0.90030768,0,1,0
0.90044768,0,0,0
0.90090968,1,0,0
0.90104968,1,1,0
0.9011077,0,1,0
0.9012477,0,0,0
0.9017097,1,0,0
0.9018497,1,1,0
0.9019077,0,1,0
0.9020477,0,0,0
0.9025097,1,0,0
0.9026497,1,1,0
0.9027077,0,1,0
0.9028477,0,0,0
0.9033097,1,0,0
0.9034497,1,1,0
0.9035077,0,1,0
0.9036477,0,0,0
0.9041097,1,0,0
0.9042497,1,1,0
0.90430772,0,1,0
0.90444772,0,0,0
0.90490972,1,0,0
0.90504972,1,1,0
0.90510772,0,1,0
0.90524772,0,0,0
0.90570972,1,0,0
0.90584972,1,1,0
0.90590772,0,1,0
0.90604772,0,0,0
0.90650972,1,0,0
0.90664972,1,1,0
0.90670772,0,1,0
0.90684772,0,0,0
0.90730972,1,0,0
0.90744972,1,1,0
0.90750774,0,1,0
0.90764774,0,0,0
0.90810974,1,0,0
0.90824974,1,1,0
0.90830774,0,1,0
0.90844774,0,0,0
0.90890974,1,0,0
0.90904974,1,1,0
0.90910774,0,1,0
0.90924774,0,0,0
0.90970974,1,0,0
0.90984974,1,1,0
0.90990774,0,1,0
0.91004774,0,0,0
0.91050974,1,0,0
0.91064974,1,1,0
0.91070776,0,1,0
0.91084776,0,0,0
0.91130976,1,0,0
0.91144976,1,1,0
0.91150776,0,1,0
0.91164776,0,0,0
0.91210976,1,0,0
0.91224976,1,1,0
0.91230776,0,1,0
0.91244776,0,0,0
0.91290976,1,0,0
0.91304976,1,1,0
0.91310776,0,1,0
0.91324776,0,0,0
0.91370976,1,0,0
0.91384976,1,1,0
0.91390778,0,1,0
0.91404778,0,0,0
0.91450978,1,0,0
0.91464978,1,1,0
0.91470778,0,1,0
0.91484778,0,0,0
0.91530978,1,0,0
0.91544978,1,1,0
0.91550778,0,1,0
0.91564778,0,0,0
0.91610978,1,0,0
0.91624978,1,1,0
0.91630778,0,1,0
0.91644778,0,0,0
0.91690978,1,0,0
0.91704978,1,1,0
0.91710778,0,1,0
0.9172478,0,0,0
0.91770978,1,0,0
0.9178498,1,1,0
0.9179078,0,1,0
0.9180478,0,0,0
0.9185098,1,0,0
0.9186498,1,1,0
0.9187078,0,1,0
0.9188478,0,0,0
0.9193098,1,0,0
0.9194498,1,1,0
0.9195078,0,1,0
0.9196478,0,0,0
0.9201098,1,0,0
0.9202498,1,1,0
0.9203078,0,1,0
0.9204478,0,0,0
0.9209098,1,0,0
0.9210498,1,1,0
0.92110782,0,1,0
0.92124782,0,0,0
0.92170982,1,0,0
0.92184982,1,1,0
0.92190782,0,1,0
0.92204782,0,0,0
0.92250982,1,0,0
0.92264982,1,1,0
0.92270782,0,1,0
0.92284782,0,0,0
0.92330982,1,0,0
0.92344982,1,1,0
0.92350782,0,1,0
0.92364782,0,0,0
0.92410982,1,0,0
0.92424982,1,1,0
0.92430784,0,1,0
0.92444784,0,0,0
0.92490984,1,0,0
0.92504984,1,1,0
0.92510784,0,1,0
0.92524784,0,0,0
0.92570984,1,0,0
0.92584984,1,1,0
0.92590784,0,1,0
0.92604784,0,0,0
0.92650984,1,0,0
0.92664984,1,1,0
0.92670784,0,1,0
0.92684784,0,0,0
0.92730984,1,0,0
0.92744984,1,1,0
0.92750786,0,1,0
0.92764786,0,0,0
0.92810986,1,0,0
0.92824986,1,1,0
0.92830786,0,1,0
0.92844786,0,0,0
0.92890986,1,0,0
0.92904986,1,1,0
0.92910786,0,1,0
0.92924786,0,0,0
0.92970986,1,0,0
0.92984986,1,1,0
0.92990786,0,1,0
0.93004786,0,0,0
0.93050986,1,0,0
0.93064986,1,1,0
0.93070788,0,1,0
0.93084788,0,0,0
0.93130988,1,0,0
0.93144988,1,1,0
0.93150788,0,1,0
0.93164788,0,0,0
0.93210988,1,0,0
0.93224988,1,1,0
0.93230788,0,1,0
0.93244788,0,0,0
0.93290988,1,0,0
0.93304988,1,1,0
0.93310788,0,1,0
0.93324788,0,0,0
0.93370988,1,0,0
0.93384988,1,1,0
0.9339079,0,1,0
0.9340479,0,0,0
0.9345099,1,0,0
0.9346499,1,1,0
0.9347079,0,1,0
0.9348479,0,0,0
0.9353099,1,0,0
0.9354499,1,1,0
0.9355079,0,1,0
0.9356479,0,0,0
0.9361099,1,0,0
0.9362499,1,1,0
0.9363079,0,1,0
0.9364479,0,0,0
0.9369099,1,0,0
0.9370499,1,1,0
0.93710792,0,1,0
0.93724792,0,0,0
0.93770992,1,0,0
0.93784992,1,1,0
0.93790792,0,1,0
0.93804792,0,0,0
0.93850992,1,0,0
0.93864992,1,1,0
0.93870792,0,1,0
0.93884792,0,0,0
0.93930992,1,0,0
0.93944992,1,1,0
0.93950792,0,1,0
0.93964792,0,0,0
0.94010992,1,0,0
0.94024992,1,1,0
0.94030794,0,1,0
0.94044794,0,0,0
0.94090994,1,0,0
0.94104994,1,1,0
0.94110794,0,1,0
0.94124794,0,0,0
0.94170994,1,0,0
0.94184994,1,1,0
0.94190794,0,1,0
0.94204794,0,0,0
0.94250994,1,0,0
0.94264994,1,1,0
0.94270794,0,1,0
0.94284794,0,0,0
0.94330994,1,0,0
0.94344994,1,1,0
0.94350796,0,1,0
0.94364796,0,0,0
0.94410996,1,0,0
0.94424996,1,1,0
0.94430796,0,1,0
0.94444796,0,0,0
0.94490996,1,0,0
0.94504996,1,1,0
0.94510796,0,1,0
0.94524796,0,0,0
0.94570996,1,0,0
0.94584996,1,1,0
0.94590796,0,1,0
0.94604796,0,0,0
0.94650996,1,0,0
0.94664996,1,1,0
0.94670796,0,1,0
0.94684798,0,0,0
0.94730996,1,0,0
0.94744998,1,1,0
0.94750798,0,1,0
0.94764798,0,0,0
0.94810998,1,0,0
0.94824998,1,1,0
0.94830798,0,1,0
0.94844798,0,0,0
0.94890998,1,0,0
0.94904998,1,1,0
0.94910798,0,1,0
0.94924798,0,0,0
0.94970998,1,0,0
0.94984998,1,1,0
0.94990798,0,1,0
0.95004798,0,0,0
0.95050998,1,0,0
0.95064998,1,1,0
0.950708,0,1,0
0.950848,0,0,0
0.95131,1,0,0
0.95145,1,1,0
0.951508,0,1,0
0.951648,0,0,0
0.95211,1,0,0
0.95225,1,1,0
0.952308,0,1,0
0.952448,0,0,0
0.95291,1,0,0
0.95305,1,1,0
0.953108,0,1,0
0.953248,0,0,0
0.95371,1,0,0
0.95385,1,1,0
0.95390802,0,1,0
0.95404802,0,0,0
0.95451002,1,0,0
0.95465002,1,1,0
0.95470802,0,1,0
0.95484802,0,0,0
0.95531002,1,0,0
0.95545002,1,1,0
0.95550802,0,1,0
0.95564802,0,0,0
0.95611002,1,0,0
0.95625002,1,1,0
0.95629802,0,1,0
0.95645802,0,0,0
0.95690002,1,0,0
0.95706002,1,1,0
0.95709804,0,1,0
0.95725804,0,0,0
0.95770004,1,0,0
0.95786004,1,1,0
0.95789804,0,1,0
0.95805804,0,0,0
0.95850004,1,0,0
0.95866004,1,1,0
0.95869804,0,1,0
0.95885804,0,0,0
0.95930004,1,0,0
0.95946004,1,1,0
0.95949804,0,1,0
0.95965804,0,0,0
0.96010004,1,0,0
0.96026004,1,1,0
0.96029806,0,1,0
0.96045806,0,0,0
0.96090006,1,0,0
0.96106006,1,1,0
0.96109806,0,1,0
0.96125806,0,0,0
0.96170006,1,0,0
0.96186006,1,1,0
0.96189806,0,1,0
0.96205806,0,0,0
0.96250006,1,0,0
0.96266006,1,1,0
0.96269806,0,1,0
0.96285806,0,0,0
0.96330006,1,0,0
0.96346006,1,1,0
0.96349808,0,1,0
0.96365808,0,0,0
0.96410008,1,0,0
0.96426008,1,1,0
0.96429808,0,1,0
0.96445808,0,0,0
0.96490008,1,0,0
0.96506008,1,1,0
0.96509808,0,1,0
0.96525808,0,0,0
0.96570008,1,0,0
0.96586008,1,1,0
0.96589808,0,1,0
0.96605808,0,0,0
0.96650008,1,0,0
0.96666008,1,1,0
0.9666981,0,1,0
0.9668581,0,0,0
0.9673001,1,0,0
0.9674601,1,1,0
0.9674981,0,1,0
0.9676581,0,0,0
0.9681001,1,0,0
0.9682601,1,1,0
0.9682981,0,1,0
0.9684581,0,0,0
0.9689001,1,0,0
0.9690601,1,1,0
0.9690981,0,1,0
0.9692581,0,0,0
0.9697001,1,0,0
0.9698601,1,1,0
0.96989812,0,1,0
0.97005812,0,0,0
0.97050012,1,0,0
0.97066012,1,1,0
0.97069812,0,1,0
0.97085812,0,0,0
0.97130012,1,0,0
0.97146012,1,1,0
0.97149812,0,1,0
0.97165812,0,0,0
0.97210012,1,0,0
0.97226012,1,1,0
0.97229812,0,1,0
0.97245812,0,0,0
0.97290012,1,0,0
0.97306012,1,1,0
0.97309814,0,1,0
0.97325814,0,0,0
0.97370014,1,0,0
0.97386014,1,1,0
0.97389814,0,1,0
0.97405814,0,0,0
0.97450014,1,0,0
0.97466014,1,1,0
0.97469814,0,1,0
0.97485814,0,0,0
0.97530014,1,0,0
0.97546014,1,1,0
0.97549814,0,1,0
0.97565814,0,0,0
0.97610014,1,0,0
0.97626014,1,1,0
0.97629814,0,1,0
0.97645816,0,0,0
0.97690014,1,0,0
0.97706016,1,1,0
0.97709816,0,1,0
0.97725816,0,0,0
0.97770016,1,0,0
0.97786016,1,1,0
0.97789816,0,1,0
0.97805816,0,0,0
0.97850016,1,0,0
0.97866016,1,1,0
0.97869816,0,1,0
0.97885816,0,0,0
0.97930016,1,0,0
0.97946016,1,1,0
0.97949816,0,1,0
0.97965816,0,0,0
0.98010016,1,0,0
0.98026016,1,1,0
0.98029818,0,1,0
0.98045818,0,0,0
0.98090018,1,0,0
0.98106018,1,1,0
0.98109818,0,1,0
0.98125818,0,0,0
0.98170018,1,0,0
0.98186018,1,1,0
0.98189818,0,1,0
0.98205818,0,0,0
0.98250018,1,0,0
0.98266018,1,1,0
0.98269818,0,1,0
0.98285818,0,0,0
0.98330018,1,0,0
0.98346018,1,1,0
0.9834982,0,1,0
0.9836582,0,0,0
0.9841002,1,0,0
0.9842602,1,1,0
0.9842982,0,1,0
0.9844582,0,0,0
0.9849002,1,0,0
0.9850602,1,1,0
0.9850982,0,1,0
0.9852582,0,0,0
0.9857002,1,0,0
0.9858602,1,1,0
0.9858982,0,1,0
0.9860582,0,0,0
0.9865002,1,0,0
0.9866602,1,1,0
0.98669822,0,1,0
0.98685822,0,0,0
0.98730022,1,0,0
0.98746022,1,1,0
0.98749822,0,1,0
0.98765822,0,0,0
0.98810022,1,0,0
0.98826022,1,1,0
0.98829822,0,1,0
0.98845822,0,0,0
0.98890022,1,0,0
0.98906022,1,1,0
0.98909822,0,1,0
0.98925822,0,0,0
0.98970022,1,0,0
0.98986022,1,1,0
0.98989824,0,1,0
0.99005824,0,0,0
0.99050024,1,0,0
0.99066024,1,1,0
0.99069824,0,1,0
0.99085824,0,0,0
0.99130024,1,0,0
0.99146024,1,1,0
0.99149824,0,1,0
0.99165824,0,0,0
0.99210024,1,0,0
0.99226024,1,1,0
0.99229824,0,1,0
0.99245824,0,0,0
0.99290024,1,0,0
0.99306024,1,1,0
0.99309826,0,1,0
0.99325826,0,0,0
0.99370026,1,0,0
0.99386026,1,1,0
0.99389826,0,1,0
0.99405826,0,0,0
0.99450026,1,0,0
0.99466026,1,1,0
0.99469826,0,1,0
0.99485826,0,0,0
0.99530026,1,0,0
0.99546026,1,1,0
0.99549826,0,1,0
0.99565826,0,0,0
0.99610026,1,0,0
0.99626026,1,1,0
0.99629828,0,1,0
0.99645828,0,0,0
0.99690028,1,0,0
0.99706028,1,1,0
0.99709828,0,1,0
0.99725828,0,0,0
0.99770028,1,0,0
0.99786028,1,1,0
0.99789828,0,1,0
0.99805828,0,0,0
0.99850028,1,0,0
0.99866028,1,1,0
0.99869828,0,1,0
0.99885828,0,0,0
0.99930028,1,0,0
0.99946028,1,1,0
0.9994983,0,1,0
0.9996583,0,0,0
1.0001003,1,0,0
1.0002603,1,1,0
1.0002983,0,1,0
1.0004583,0,0,0
1.0009003,1,0,0
1.0010603,1,1,0
1.0010983,0,1,0
1.0012583,0,0,0
1.0017003,1,0,0
1.0018603,1,1,0
1.0018983,0,1,0
1.0020583,0,0,0
1.0025003,1,0,0
1.0026603,1,1,0
1.00269832,0,1,0
1.00285832,0,0,0
1.00330032,1,0,0
1.00346032,1,1,0
1.00349832,0,1,0
1.00365832,0,0,0
1.00410032,1,0,0
1.00426032,1,1,0
1.00429832,0,1,0
1.00445832,0,0,0
1.00490032,1,0,0
1.00506032,1,1,0
1.00509832,0,1,0
1.00525832,0,0,0
1.00570032,1,0,0
1.00586032,1,1,0
1.00589832,0,1,0
1.00605834,0,0,0
1.00650032,1,0,0
1.00666034,1,1,0
1.00669834,0,1,0
1.00685834,0,0,0
1.00730034,1,0,0
1.00746034,1,1,0
1.00749834,0,1,0
1.00765834,0,0,0
1.00810034,1,0,0
1.00826034,1,1,0
1.00829834,0,1,0
1.00845834,0,0,0
1.00890034,1,0,0
1.00906034,1,1,0
1.00909834,0,1,0
1.00925834,0,0,0
1.00970034,1,0,0
1.00986034,1,1,0
1.00989836,0,1,0
1.01005836,0,0,0
1.01050036,1,0,0
1.01066036,1,1,0
1.01069836,0,1,0
1.01085836,0,0,0
1.01130036,1,0,0
1.01146036,1,1,0
1.01149836,0,1,0
1.01165836,0,0,0
1.01210036,1,0,0
1.01226036,1,1,0
1.01229836,0,1,0
1.01245836,0,0,0
1.01290036,1,0,0
1.01306036,1,1,0
1.01309838,0,1,0
1.01325838,0,0,0
1.01370038,1,0,0
1.01386038,1,1,0
1.01389838,0,1,0
1.01405838,0,0,0
1.01450038,1,0,0
1.01466038,1,1,0
1.01469838,0,1,0
1.01485838,0,0,0
1.01530038,1,0,0
1.01546038,1,1,0
1.01549838,0,1,0
1.01565838,0,0,0
1.01610038,1,0,0
1.01626038,1,1,0
1.0162984,0,1,0
1.0164584,0,0,0
1.0169004,1,0,0
1.0170604,1,1,0
1.0170984,0,1,0
1.0172584,0,0,0
1.0177004,1,0,0
1.0178604,1,1,0
1.0178984,0,1,0
1.0180584,0,0,0
1.0185004,1,0,0
1.0186604,1,1,0
1.0186984,0,1,0
1.0188584,0,0,0
1.0193004,1,0,0
1.0194604,1,1,0
1.01949842,0,1,0
1.01965842,0,0,0
1.02010042,1,0,0
1.02026042,1,1,0
1.02029842,0,1,0
1.02045842,0,0,0
1.02090042,1,0,0
1.02106042,1,1,0
1.02109842,0,1,0
1.02125842,0,0,0
1.02170042,1,0,0
1.02186042,1,1,0
1.02189842,0,1,0
1.02205842,0,0,0
1.02250042,1,0,0
1.02266042,1,1,0
1.02269844,0,1,0
1.02285844,0,0,0
1.02330044,1,0,0
1.02346044,1,1,0
1.02349844,0,1,0
1.02365844,0,0,0
1.02410044,1,0,0
1.02426044,1,1,0
1.02429844,0,1,0
1.02445844,0,0,0
1.02490044,1,0,0
1.02506044,1,1,0
1.02509844,0,1,0
1.02525844,0,0,0
1.02570044,1,0,0
1.02586044,1,1,0
1.02589846,0,1,0
1.02605846,0,0,0
1.02650046,1,0,0
1.02666046,1,1,0
1.02669846,0,1,0
1.02685846,0,0,0
1.02730046,1,0,0
1.02746046,1,1,0
1.02749846,0,1,0
1.02765846,0,0,0
1.02810046,1,0,0
1.02826046,1,1,0
1.02829846,0,1,0
1.02845846,0,0,0
1.02890046,1,0,0
1.02906046,1,1,0
1.02909848,0,1,0
1.02925848,0,0,0
1.02970048,1,0,0
1.02986048,1,1,0
1.02989848,0,1,0
1.03005848,0,0,0
1.03050048,1,0,0
1.03066048,1,1,0
1.03069848,0,1,0
1.03085848,0,0,0
1.03129048,1,0,0
1.03147048,1,1,0
1.03148848,0,1,0
1.03166848,0,0,0
1.03209048,1,0,0
1.03227048,1,1,0
1.0322885,0,1,0
1.0324685,0,0,0
1.0328905,1,0,0
1.0330705,1,1,0
1.0330885,0,1,0
1.0332685,0,0,0
1.0336905,1,0,0
1.0338705,1,1,0
1.0338885,0,1,0
1.0340685,0,0,0
1.0344905,1,0,0
1.0346705,1,1,0
1.0346885,0,1,0
1.0348685,0,0,0
1.0352905,1,0,0
1.0354705,1,1,0
1.0354885,0,1,0
1.03566852,0,0,0
1.0360905,1,0,0
1.03627052,1,1,0
1.03628852,0,1,0
1.03646852,0,0,0
1.03689052,1,0,0
1.03707052,1,1,0
1.03708852,0,1,0
1.03726852,0,0,0
1.03769052,1,0,0
1.03787052,1,1,0
1.03788852,0,1,0
1.03806852,0,0,0
1.03849052,1,0,0
1.03867052,1,1,0
1.03868852,0,1,0
1.03886852,0,0,0
1.03929052,1,0,0
1.03947054,1,1,0
1.03948854,0,1,0
1.03966854,0,0,0
1.04009054,1,0,0
1.04027054,1,1,0
1.04028854,0,1,0
1.04046854,0,0,0
1.04089054,1,0,0
1.04107054,1,1,0
1.04108854,0,1,0
1.04126854,0,0,0
1.04169054,1,0,0
1.04187054,1,1,0
1.04188854,0,1,0
1.04206854,0,0,0
1.04249054,1,0,0
1.04267054,1,1,0
1.04268856,0,1,0
1.04286856,0,0,0
1.04329056,1,0,0
1.04347056,1,1,0
1.04348856,0,1,0
1.04366856,0,0,0
1.04409056,1,0,0
1.04427056,1,1,0
1.04428856,0,1,0
1.04446856,0,0,0
1.04489056,1,0,0
1.04507056,1,1,0
1.04508856,0,1,0
1.04526856,0,0,0
1.04569056,1,0,0
1.04587056,1,1,0
1.04588858,0,1,0
1.04606858,0,0,0
1.04649058,1,0,0
1.04667058,1,1,0
1.04668858,0,1,0
1.04686858,0,0,0
1.04729058,1,0,0
1.04747058,1,1,0
1.04748858,0,1,0
1.04766858,0,0,0
1.04809058,1,0,0
1.04827058,1,1,0
1.04828858,0,1,0
1.04846858,0,0,0
1.04889058,1,0,0
1.04907058,1,1,0
1.0490886,0,1,0
1.0492686,0,0,0
1.0496906,1,0,0
1.0498706,1,1,0
1.0498886,0,1,0
1.0500686,0,0,0
1.0504906,1,0,0
1.0506706,1,1,0
1.0506886,0,1,0
1.0508686,0,0,0
1.0512906,1,0,0
1.0514706,1,1,0
1.0514886,0,1,0
1.0516686,0,0,0
1.0520906,1,0,0
1.0522706,1,1,0
1.05228862,0,1,0
1.05246862,0,0,0
1.05289062,1,0,0
1.05307062,1,1,0
1.05308862,0,1,0
1.05326862,0,0,0
1.05369062,1,0,0
1.05387062,1,1,0
1.05388862,0,1,0
1.05406862,0,0,0
1.05449062,1,0,0
1.05467062,1,1,0
1.05468862,0,1,0
1.05486862,0,0,0
1.05529062,1,0,0
1.05547062,1,1,0
1.05548864,0,1,0
1.05566864,0,0,0
1.05609064,1,0,0
1.05627064,1,1,0
1.05628864,0,1,0
1.05646864,0,0,0
1.05689064,1,0,0
1.05707064,1,1,0
1.05708864,0,1,0
1.05726864,0,0,0
1.05769064,1,0,0
1.05787064,1,1,0
1.05788864,0,1,0
1.05806864,0,0,0
1.05849064,1,0,0
1.05867064,1,1,0
1.05868866,0,1,0
1.05886866,0,0,0
1.05929066,1,0,0
1.05947066,1,1,0
1.05948866,0,1,0
1.05966866,0,0,0
1.06009066,1,0,0
1.06027066,1,1,0
1.06028866,0,1,0
1.06046866,0,0,0
1.06089066,1,0,0
1.06107066,1,1,0
1.06108866,0,1,0
1.06126866,0,0,0
1.06169066,1,0,0
1.06187066,1,1,0
1.06188868,0,1,0
1.06206868,0,0,0
1.06249068,1,0,0
1.06267068,1,1,0
1.06268868,0,1,0
1.06286868,0,0,0
1.06329068,1,0,0
1.06347068,1,1,0
1.06348868,0,1,0
1.06366868,0,0,0
1.06409068,1,0,0
1.06427068,1,1,0
1.06428868,0,1,0
1.06446868,0,0,0
1.06489068,1,0,0
1.06507068,1,1,0
1.06508868,0,1,0
1.0652687,0,0,0
1.06569068,1,0,0
1.0658707,1,1,0
1.0658887,0,1,0
1.0660687,0,0,0
1.0664907,1,0,0
1.0666707,1,1,0
1.0666887,0,1,0
1.0668687,0,0,0
1.0672907,1,0,0
1.0674707,1,1,0
1.0674887,0,1,0
1.0676687,0,0,0
1.0680907,1,0,0
1.0682707,1,1,0
1.0682887,0,1,0
1.0684687,0,0,0
1.0688907,1,0,0
1.0690707,1,1,0
1.06908872,0,1,0
1.06926872,0,0,0
1.06969072,1,0,0
1.06987072,1,1,0
1.06988872,0,1,0
1.07006872,0,0,0
1.07049072,1,0,0
1.07067072,1,1,0
1.07068872,0,1,0
1.07086872,0,0,0
1.07129072,1,0,0
1.07147072,1,1,0
1.07148872,0,1,0
1.07166872,0,0,0
1.07209072,1,0,0
1.07227072,1,1,0
1.07228874,0,1,0
1.07246874,0,0,0
1.07289074,1,0,0
1.07307074,1,1,0
1.07308874,0,1,0
1.07326874,0,0,0
1.07369074,1,0,0
1.07387074,1,1,0
1.07388874,0,1,0
1.07406874,0,0,0
1.07449074,1,0,0
1.07467074,1,1,0
1.07468874,0,1,0
1.07486874,0,0,0
1.07529074,1,0,0
1.07547074,1,1,0
1.07548876,0,1,0
1.07566876,0,0,0
1.07609076,1,0,0
1.07627076,1,1,0
1.07628876,0,1,0
1.07646876,0,0,0
1.07689076,1,0,0
1.07707076,1,1,0
1.07708876,0,1,0
1.07726876,0,0,0
1.07769076,1,0,0
1.07787076,1,1,0
1.07788876,0,1,0
1.07806876,0,0,0
1.07849076,1,0,0
1.07867076,1,1,0
1.07868878,0,1,0
1.07886878,0,0,0
1.07929078,1,0,0
1.07947078,1,1,0
1.07948878,0,1,0
1.07966878,0,0,0
1.08009078,1,0,0
1.08027078,1,1,0
1.08028878,0,1,0
1.08046878,0,0,0
1.08089078,1,0,0
1.08107078,1,1,0
1.08108878,0,1,0
1.08126878,0,0,0
1.08169078,1,0,0
1.08187078,1,1,0
1.0818888,0,1,0
1.0820688,0,0,0
1.0824908,1,0,0
1.0826708,1,1,0
1.0826888,0,1,0
1.0828688,0,0,0
1.0832908,1,0,0
1.0834708,1,1,0
1.0834888,0,1,0
1.0836688,0,0,0
1.0840908,1,0,0
1.0842708,1,1,0
1.0842888,0,1,0
1.0844688,0,0,0
1.0848908,1,0,0
1.0850708,1,1,0
1.08508882,0,1,0
1.08526882,0,0,0
1.08569082,1,0,0
1.08587082,1,1,0
1.08588882,0,1,0
1.08606882,0,0,0
1.08649082,1,0,0
1.08667082,1,1,0
1.08668882,0,1,0
1.08686882,0,0,0
1.08729082,1,0,0
1.08747082,1,1,0
1.08748882,0,1,0
1.08766882,0,0,0
1.08809082,1,0,0
1.08827082,1,1,0
1.08828884,0,1,0
1.08846884,0,0,0
1.08889084,1,0,0
1.08907084,1,1,0
1.08908884,0,1,0
1.08926884,0,0,0
1.08969084,1,0,0
1.08987084,1,1,0
1.08988884,0,1,0
1.09006884,0,0,0
1.09049084,1,0,0
1.09067084,1,1,0
1.09068884,0,1,0
1.09086884,0,0,0
1.09129084,1,0,0
1.09147084,1,1,0
1.09148886,0,1,0
1.09166886,0,0,0
1.09209086,1,0,0
1.09227086,1,1,0
1.09228886,0,1,0
1.09246886,0,0,0
1.09289086,1,0,0
1.09307086,1,1,0
1.09308886,0,1,0
1.09326886,0,0,0
1.09369086,1,0,0
1.09387086,1,1,0
1.09388886,0,1,0
1.09406886,0,0,0
1.09449086,1,0,0
1.09467086,1,1,0
1.09468886,0,1,0
1.09486888,0,0,0
1.09529086,1,0,0
1.09547088,1,1,0
1.09548888,0,1,0
1.09566888,0,0,0
1.09609088,1,0,0
1.09627088,1,1,0
1.09628888,0,1,0
1.09646888,0,0,0
1.09689088,1,0,0
1.09707088,1,1,0
1.09708888,0,1,0
1.09726888,0,0,0
1.09769088,1,0,0
1.09787088,1,1,0
1.09788888,0,1,0
1.09806888,0,0,0
1.09849088,1,0,0
1.09867088,1,1,0
1.0986889,0,1,0
1.0988689,0,0,0
1.0992909,1,0,0
1.0994709,1,1,0
1.0994889,0,1,0
1.0996689,0,0,0
1.1000909,1,0,0
1.1002709,1,1,0
1.1002889,0,1,0
1.1004689,0,0,0
1.1008909,1,0,0
1.1010709,1,1,0
1.1010889,0,1,0
1.1012689,0,0,0
1.1016909,1,0,0
1.1018709,1,1,0
1.10188892,0,1,0
1.10206892,0,0,0
1.10249092,1,0,0
1.10267092,1,1,0
1.10268892,0,1,0
1.10286892,0,0,0
1.10329092,1,0,0
1.10347092,1,1,0
1.10348892,0,1,0
1.10366892,0,0,0
1.10409092,1,0,0
1.10427092,1,1,0
1.10428892,0,1,0
1.10446892,0,0,0
1.10489092,1,0,0
1.10507092,1,1,0
1.10508894,0,1,0
1.10526894,0,0,0
1.10569094,1,0,0
1.10587094,1,1,0
1.10588894,0,1,0
1.10606894,0,0,0
1.10648094,1,0,0
1.10667894,0,0,0
1.1066809,0,1,0
1.10687894,0,0,0
1.10728094,1,0,0
1.10747894,0,0,0
1.10748092,0,1,0
1.10767894,0,0,0
1.10808094,1,0,0
1.10827896,0,0,0
1.10828092,0,1,0
1.10847896,0,0,0
1.10888096,1,0,0
1.10907896,0,0,0
1.10908092,0,1,0
1.10927896,0,0,0
1.10968096,1,0,0
1.10987896,0,0,0
1.10988092,0,1,0
1.11007896,0,0,0
1.11048096,1,0,0
1.11067896,0,0,0
1.11068094,0,1,0
1.11087896,0,0,0
1.11128096,1,0,0
1.11147898,0,0,0
1.11148094,0,1,0
1.11167898,0,0,0
1.11208098,1,0,0
1.11227898,0,0,0
1.11228094,0,1,0
1.11247898,0,0,0
1.11288098,1,0,0
1.11307898,0,0,0
1.11308094,0,1,0
1.11327898,0,0,0
1.11368098,1,0,0
1.11387898,0,0,0
1.11388096,0,1,0
1.11407898,0,0,0
1.11448098,1,0,0
1.114679,0,0,0
1.11468096,0,1,0
1.114879,0,0,0
1.115281,1,0,0
1.115479,0,0,0
1.11548096,0,1,0
1.115679,0,0,0
1.116081,1,0,0
1.116279,0,0,0
1.11628096,0,1,0
1.116479,0,0,0
1.116881,1,0,0
